risk_rank,store_id,product_id,product_name,category,supplier_id,supplier_name,quantity_on_hand,reorder_point,quantity_on_order,avg_daily_demand,days_of_stock_remaining,avg_actual_lead_time_days,calculated_on_time_rate,expected_replenishment_days,risk_score,is_out_of_stock,needs_reorder
135,S010,P0049,Electronics - Laptops #49,Electronics,SUP026,Supplier 26 Ltd,8.0,5.0,0.0,0.0333333333333333,240.00000000000026,18.36046511627907,0.0,1836.046511627907,1596.0465116279067,false,false
136,S012,P0156,Groceries - Produce #156,Groceries,SUP029,Supplier 29 Ltd,13.0,32.0,96.0,0.1333333333333333,97.50000000000003,16.932960893854748,0.0,1693.2960893854747,1595.7960893854747,false,true
137,S017,P0068,Apparel - Accessories #68,Apparel,SUP020,Supplier 20 Ltd,31.0,23.0,0.0,0.1,310.0,19.015544041450777,0.0,1901.5544041450778,1591.5544041450778,false,false
138,S015,P0180,Groceries - Produce #180,Groceries,SUP029,Supplier 29 Ltd,7.0,29.0,87.0,0.0666666666666666,105.00000000000011,16.932960893854748,0.0,1693.2960893854747,1588.2960893854747,false,true
139,S006,P0073,Apparel - Shoes #73,Apparel,SUP025,Supplier 25 Ltd,17.0,22.0,66.0,0.0333333333333333,510.0000000000005,20.95,0.0,2095.0,1584.9999999999995,false,true
140,S013,P0073,Apparel - Shoes #73,Apparel,SUP025,Supplier 25 Ltd,17.0,18.0,54.0,0.0333333333333333,510.0000000000005,20.95,0.0,2095.0,1584.9999999999995,false,true
141,S020,P0183,Groceries - Produce #183,Groceries,SUP024,Supplier 24 Ltd,0.0,38.0,114.0,0.1333333333333333,0.0,15.845528455284551,0.0,1584.552845528455,1584.552845528455,true,true
142,S003,P0057,Apparel - Pants #57,Apparel,SUP024,Supplier 24 Ltd,0.0,29.0,87.0,0.1,0.0,15.845528455284551,0.0,1584.552845528455,1584.552845528455,true,true
143,S005,P0062,Apparel - Accessories #62,Apparel,SUP003,Supplier 3 Ltd,28.0,18.0,0.0,0.1,280.0,18.6242774566474,0.0,1862.4277456647399,1582.4277456647399,false,false
144,S010,P0177,Groceries - Meat #177,Groceries,SUP020,Supplier 20 Ltd,32.0,23.0,0.0,0.1,320.0,19.015544041450777,0.0,1901.5544041450778,1581.5544041450778,false,false
145,S019,P0152,Groceries - Produce #152,Groceries,SUP028,Supplier 28 Ltd,15.0,37.0,111.0,0.0333333333333333,450.00000000000045,20.16793893129771,0.0,2016.7938931297708,1566.7938931297704,false,true
146,S020,P0093,Apparel - Shirts #93,Apparel,SUP025,Supplier 25 Ltd,18.0,22.0,66.0,0.0333333333333333,540.0000000000006,20.95,0.0,2095.0,1554.9999999999995,false,true
147,S001,P0056,Apparel - Shoes #56,Apparel,SUP005,Supplier 5 Ltd,47.0,20.0,0.0,0.1,470.0,20.15841584158416,0.0,2015.8415841584158,1545.8415841584158,false,false
148,S001,P0034,Electronics - Phones #34,Electronics,SUP028,Supplier 28 Ltd,16.0,6.0,0.0,0.0333333333333333,480.0000000000005,20.16793893129771,0.0,2016.7938931297708,1536.7938931297704,false,false
149,S010,P0055,Apparel - Accessories #55,Apparel,SUP005,Supplier 5 Ltd,16.0,23.0,69.0,0.0333333333333333,480.0000000000005,20.15841584158416,0.0,2015.8415841584158,1535.8415841584153,false,true
150,S014,P0062,Apparel - Accessories #62,Apparel,SUP003,Supplier 3 Ltd,34.0,20.0,0.0,0.1,340.0,18.6242774566474,0.0,1862.4277456647399,1522.4277456647399,false,false
151,S013,P0171,Groceries - Meat #171,Groceries,SUP005,Supplier 5 Ltd,50.0,22.0,0.0,0.1,500.0,20.15841584158416,0.0,2015.8415841584158,1515.8415841584158,false,false
152,S011,P0137,Home Goods - Bedding #137,Home Goods,SUP007,Supplier 7 Ltd,6.0,11.0,33.0,0.0333333333333333,180.0000000000002,16.917241379310344,0.0,1691.7241379310344,1511.7241379310342,false,true
153,S020,P0081,Apparel - Shoes #81,Apparel,SUP027,Supplier 27 Ltd,20.0,17.0,0.0,0.0333333333333333,600.0000000000007,21.058823529411764,0.0,2105.8823529411766,1505.882352941176,false,false
154,S014,P0099,Apparel - Shoes #99,Apparel,SUP013,Supplier 13 Ltd,45.0,29.0,0.0,0.0666666666666666,675.0000000000007,21.801136363636363,0.0,2180.1136363636365,1505.1136363636358,false,false
155,S004,P0138,Home Goods - Bedding #138,Home Goods,SUP029,Supplier 29 Ltd,19.0,10.0,0.0,0.1,190.0,16.932960893854748,0.0,1693.2960893854747,1503.2960893854747,false,false
156,S004,P0026,Electronics - Laptops #26,Electronics,SUP030,Supplier 30 Ltd,0.0,6.0,18.0,0.0333333333333333,0.0,15.030534351145038,0.0,1503.0534351145038,1503.0534351145038,true,true
157,S001,P0160,Groceries - Meat #160,Groceries,SUP030,Supplier 30 Ltd,0.0,24.0,72.0,0.0333333333333333,0.0,15.030534351145038,0.0,1503.0534351145038,1503.0534351145038,true,true
158,S016,P0193,Groceries - Produce #193,Groceries,SUP011,Supplier 11 Ltd,36.0,22.0,0.0,0.0666666666666666,540.0000000000006,20.4,0.0,2039.9999999999998,1499.999999999999,false,false
159,S017,P0059,Apparel - Accessories #59,Apparel,SUP029,Supplier 29 Ltd,13.0,19.0,57.0,0.0666666666666666,195.0000000000002,16.932960893854748,0.0,1693.2960893854747,1498.2960893854745,false,true
160,S010,P0123,Home Goods - Furniture #123,Home Goods,SUP002,Supplier 2 Ltd,0.0,12.0,36.0,0.0666666666666666,0.0,14.973684210526317,0.0,1497.3684210526317,1497.3684210526317,true,true
161,S002,P0073,Apparel - Shoes #73,Apparel,SUP025,Supplier 25 Ltd,20.0,28.0,84.0,0.0333333333333333,600.0000000000007,20.95,0.0,2095.0,1494.9999999999993,false,true
162,S011,P0180,Groceries - Produce #180,Groceries,SUP029,Supplier 29 Ltd,28.0,30.0,90.0,0.1333333333333333,210.00000000000006,16.932960893854748,0.0,1693.2960893854747,1483.2960893854747,false,true
163,S012,P0051,Apparel - Shoes #51,Apparel,SUP003,Supplier 3 Ltd,38.0,16.0,0.0,0.1,380.0,18.6242774566474,0.0,1862.4277456647399,1482.4277456647399,false,false
164,S020,P0168,Groceries - Packaged #168,Groceries,SUP020,Supplier 20 Ltd,14.0,26.0,78.0,0.0333333333333333,420.00000000000045,19.015544041450777,0.0,1901.5544041450778,1481.5544041450773,false,true
165,S016,P0023,Electronics - Tablets #23,Electronics,SUP026,Supplier 26 Ltd,12.0,7.0,0.0,0.0333333333333333,360.0000000000004,18.36046511627907,0.0,1836.046511627907,1476.0465116279065,false,false
166,S018,P0191,Groceries - Packaged #191,Groceries,SUP027,Supplier 27 Ltd,42.0,31.0,0.0,0.0666666666666666,630.0000000000007,21.058823529411764,0.0,2105.8823529411766,1475.882352941176,false,false
167,S009,P0046,Electronics - Phones #46,Electronics,SUP022,Supplier 22 Ltd,0.0,5.0,15.0,0.0333333333333333,0.0,14.748603351955309,0.0,1474.8603351955308,1474.8603351955308,true,true
168,S003,P0177,Groceries - Meat #177,Groceries,SUP020,Supplier 20 Ltd,43.0,23.0,0.0,0.1,430.0,19.015544041450777,0.0,1901.5544041450778,1471.5544041450778,false,false
169,S007,P0187,Groceries - Meat #187,Groceries,SUP007,Supplier 7 Ltd,15.0,23.0,69.0,0.0666666666666666,225.00000000000023,16.917241379310344,0.0,1691.7241379310344,1466.7241379310342,false,true
170,S004,P0177,Groceries - Meat #177,Groceries,SUP020,Supplier 20 Ltd,29.0,22.0,0.0,0.0666666666666666,435.00000000000045,19.015544041450777,0.0,1901.5544041450778,1466.5544041450773,false,false
171,S007,P0024,Electronics - Laptops #24,Electronics,SUP024,Supplier 24 Ltd,8.0,6.0,0.0,0.0666666666666666,120.00000000000013,15.845528455284551,0.0,1584.552845528455,1464.5528455284548,false,false
172,S002,P0069,Apparel - Accessories #69,Apparel,SUP017,Supplier 17 Ltd,2.0,22.0,66.0,0.0333333333333333,60.000000000000064,15.206185567010309,0.0,1520.618556701031,1460.618556701031,false,true
173,S004,P0078,Apparel - Shoes #78,Apparel,SUP017,Supplier 17 Ltd,2.0,25.0,75.0,0.0333333333333333,60.000000000000064,15.206185567010309,0.0,1520.618556701031,1460.618556701031,false,true
174,S011,P0155,Groceries - Dairy #155,Groceries,SUP013,Supplier 13 Ltd,24.0,27.0,81.0,0.0333333333333333,720.0000000000008,21.801136363636363,0.0,2180.1136363636365,1460.1136363636356,false,true
175,S005,P0039,Electronics - Phones #39,Electronics,SUP022,Supplier 22 Ltd,1.0,5.0,15.0,0.0666666666666666,15.000000000000016,14.748603351955309,0.0,1474.8603351955308,1459.8603351955308,false,true
176,S011,P0185,Groceries - Meat #185,Groceries,SUP020,Supplier 20 Ltd,30.0,22.0,0.0,0.0666666666666666,450.00000000000045,19.015544041450777,0.0,1901.5544041450778,1451.5544041450773,false,false
177,S004,P0041,Electronics - Laptops #41,Electronics,SUP020,Supplier 20 Ltd,15.0,6.0,0.0,0.0333333333333333,450.00000000000045,19.015544041450777,0.0,1901.5544041450778,1451.5544041450773,false,false
178,S005,P0094,Apparel - Pants #94,Apparel,SUP005,Supplier 5 Ltd,19.0,24.0,72.0,0.0333333333333333,570.0000000000006,20.15841584158416,0.0,2015.8415841584158,1445.8415841584151,false,true
179,S005,P0178,Groceries - Produce #178,Groceries,SUP022,Supplier 22 Ltd,1.0,26.0,78.0,0.0333333333333333,30.000000000000032,14.748603351955309,0.0,1474.8603351955308,1444.8603351955308,false,true
180,S016,P0039,Electronics - Phones #39,Electronics,SUP022,Supplier 22 Ltd,2.0,7.0,21.0,0.0666666666666666,30.000000000000032,14.748603351955309,0.0,1474.8603351955308,1444.8603351955308,false,true
181,S003,P0031,Electronics - Laptops #31,Electronics,SUP002,Supplier 2 Ltd,4.0,7.0,21.0,0.0666666666666666,60.000000000000064,14.973684210526317,0.0,1497.3684210526317,1437.3684210526317,false,true
182,S005,P0036,Electronics - Tablets #36,Electronics,SUP015,Supplier 15 Ltd,0.0,7.0,21.0,0.0333333333333333,0.0,14.352380952380951,0.0,1435.2380952380952,1435.2380952380952,true,true
183,S016,P0076,Apparel - Pants #76,Apparel,SUP015,Supplier 15 Ltd,0.0,29.0,87.0,0.0666666666666666,0.0,14.352380952380951,0.0,1435.2380952380952,1435.2380952380952,true,true
184,S015,P0158,Groceries - Produce #158,Groceries,SUP020,Supplier 20 Ltd,47.0,25.0,0.0,0.1,470.0,19.015544041450777,0.0,1901.5544041450778,1431.5544041450778,false,false
185,S002,P0181,Groceries - Dairy #181,Groceries,SUP009,Supplier 9 Ltd,2.0,34.0,102.0,0.0333333333333333,60.000000000000064,14.90990990990991,0.0,1490.990990990991,1430.990990990991,false,true
186,S003,P0184,Groceries - Dairy #184,Groceries,SUP009,Supplier 9 Ltd,2.0,30.0,90.0,0.0333333333333333,60.000000000000064,14.90990990990991,0.0,1490.990990990991,1430.990990990991,false,true
187,S003,P0181,Groceries - Dairy #181,Groceries,SUP009,Supplier 9 Ltd,2.0,32.0,96.0,0.0333333333333333,60.000000000000064,14.90990990990991,0.0,1490.990990990991,1430.990990990991,false,true
188,S012,P0077,Apparel - Shirts #77,Apparel,SUP024,Supplier 24 Ltd,16.0,25.0,75.0,0.1,160.0,15.845528455284551,0.0,1584.552845528455,1424.552845528455,false,true
189,S018,P0173,Groceries - Produce #173,Groceries,SUP029,Supplier 29 Ltd,9.0,30.0,90.0,0.0333333333333333,270.0000000000003,16.932960893854748,0.0,1693.2960893854747,1423.2960893854745,false,true
190,S011,P0053,Apparel - Shoes #53,Apparel,SUP007,Supplier 7 Ltd,9.0,22.0,66.0,0.0333333333333333,270.0000000000003,16.917241379310344,0.0,1691.7241379310344,1421.7241379310342,false,true
191,S005,P0068,Apparel - Accessories #68,Apparel,SUP020,Supplier 20 Ltd,16.0,21.0,63.0,0.0333333333333333,480.0000000000005,19.015544041450777,0.0,1901.5544041450778,1421.5544041450773,false,true
192,S001,P0158,Groceries - Produce #158,Groceries,SUP020,Supplier 20 Ltd,16.0,24.0,72.0,0.0333333333333333,480.0000000000005,19.015544041450777,0.0,1901.5544041450778,1421.5544041450773,false,true
193,S014,P0165,Groceries - Meat #165,Groceries,SUP015,Supplier 15 Ltd,1.0,22.0,66.0,0.0666666666666666,15.000000000000016,14.352380952380951,0.0,1435.2380952380952,1420.2380952380952,false,true
194,S002,P0155,Groceries - Dairy #155,Groceries,SUP013,Supplier 13 Ltd,51.0,23.0,0.0,0.0666666666666666,765.0000000000008,21.801136363636363,0.0,2180.1136363636365,1415.1136363636356,false,false
195,S013,P0154,Groceries - Produce #154,Groceries,SUP022,Supplier 22 Ltd,2.0,21.0,63.0,0.0333333333333333,60.000000000000064,14.748603351955309,0.0,1474.8603351955308,1414.8603351955308,false,true
196,S002,P0058,Apparel - Shoes #58,Apparel,SUP024,Supplier 24 Ltd,17.0,17.0,51.0,0.1,170.0,15.845528455284551,0.0,1584.552845528455,1414.552845528455,false,true
197,S020,P0153,Groceries - Dairy #153,Groceries,SUP003,Supplier 3 Ltd,15.0,33.0,99.0,0.0333333333333333,450.00000000000045,18.6242774566474,0.0,1862.4277456647399,1412.4277456647394,false,true
198,S015,P0165,Groceries - Meat #165,Groceries,SUP015,Supplier 15 Ltd,4.0,35.0,105.0,0.1,40.0,14.352380952380951,0.0,1435.2380952380952,1395.2380952380952,false,true
199,S012,P0088,Apparel - Shoes #88,Apparel,SUP029,Supplier 29 Ltd,10.0,29.0,87.0,0.0333333333333333,300.00000000000034,16.932960893854748,0.0,1693.2960893854747,1393.2960893854743,false,true
200,S013,P0156,Groceries - Produce #156,Groceries,SUP029,Supplier 29 Ltd,10.0,32.0,96.0,0.0333333333333333,300.00000000000034,16.932960893854748,0.0,1693.2960893854747,1393.2960893854743,false,true
201,S003,P0088,Apparel - Shoes #88,Apparel,SUP029,Supplier 29 Ltd,10.0,18.0,54.0,0.0333333333333333,300.00000000000034,16.932960893854748,0.0,1693.2960893854747,1393.2960893854743,false,true
202,S003,P0169,Groceries - Produce #169,Groceries,SUP003,Supplier 3 Ltd,47.0,39.0,0.0,0.1,470.0,18.6242774566474,0.0,1862.4277456647399,1392.4277456647399,false,false
203,S004,P0187,Groceries - Meat #187,Groceries,SUP007,Supplier 7 Ltd,10.0,27.0,81.0,0.0333333333333333,300.00000000000034,16.917241379310344,0.0,1691.7241379310344,1391.724137931034,false,true
204,S020,P0158,Groceries - Produce #158,Groceries,SUP020,Supplier 20 Ltd,34.0,40.0,120.0,0.0666666666666666,510.0000000000005,19.015544041450777,0.0,1901.5544041450778,1391.5544041450773,false,true
205,S013,P0078,Apparel - Shoes #78,Apparel,SUP017,Supplier 17 Ltd,13.0,30.0,90.0,0.1,130.0,15.206185567010309,0.0,1520.618556701031,1390.618556701031,false,true
206,S013,P0067,Apparel - Shirts #67,Apparel,SUP013,Supplier 13 Ltd,79.0,28.0,0.0,0.1,790.0,21.801136363636363,0.0,2180.1136363636365,1390.1136363636365,false,false
207,S017,P0133,Home Goods - Furniture #133,Home Goods,SUP002,Supplier 2 Ltd,11.0,20.0,60.0,0.1,110.0,14.973684210526317,0.0,1497.3684210526317,1387.3684210526317,false,true
208,S002,P0191,Groceries - Packaged #191,Groceries,SUP027,Supplier 27 Ltd,48.0,34.0,0.0,0.0666666666666666,720.0000000000008,21.058823529411764,0.0,2105.8823529411766,1385.8823529411757,false,false
209,S016,P0156,Groceries - Produce #156,Groceries,SUP029,Supplier 29 Ltd,31.0,21.0,0.0,0.1,310.0,16.932960893854748,0.0,1693.2960893854747,1383.2960893854747,false,false
210,S020,P0166,Groceries - Meat #166,Groceries,SUP030,Supplier 30 Ltd,4.0,25.0,75.0,0.0333333333333333,120.00000000000013,15.030534351145038,0.0,1503.0534351145038,1383.0534351145036,false,true
211,S014,P0159,Groceries - Produce #159,Groceries,SUP014,Supplier 14 Ltd,40.0,40.0,120.0,0.1,400.0,17.80952380952381,0.0,1780.952380952381,1380.952380952381,false,true
212,S001,P0193,Groceries - Produce #193,Groceries,SUP011,Supplier 11 Ltd,22.0,23.0,69.0,0.0333333333333333,660.0000000000007,20.4,0.0,2039.9999999999998,1379.999999999999,false,true
213,S005,P0180,Groceries - Produce #180,Groceries,SUP029,Supplier 29 Ltd,42.0,39.0,0.0,0.1333333333333333,315.00000000000006,16.932960893854748,0.0,1693.2960893854747,1378.2960893854747,false,false
214,S017,P0183,Groceries - Produce #183,Groceries,SUP024,Supplier 24 Ltd,7.0,34.0,102.0,0.0333333333333333,210.00000000000023,15.845528455284551,0.0,1584.552845528455,1374.5528455284548,false,true
215,S003,P0193,Groceries - Produce #193,Groceries,SUP011,Supplier 11 Ltd,89.0,38.0,0.0,0.1333333333333333,667.5000000000001,20.4,0.0,2039.9999999999998,1372.4999999999995,false,false
216,S018,P0155,Groceries - Dairy #155,Groceries,SUP013,Supplier 13 Ltd,27.0,37.0,111.0,0.0333333333333333,810.0000000000009,21.801136363636363,0.0,2180.1136363636365,1370.1136363636356,false,true
217,S019,P0052,Apparel - Pants #52,Apparel,SUP030,Supplier 30 Ltd,9.0,23.0,69.0,0.0666666666666666,135.00000000000014,15.030534351145038,0.0,1503.0534351145038,1368.0534351145036,false,true
218,S001,P0062,Apparel - Accessories #62,Apparel,SUP003,Supplier 3 Ltd,33.0,15.0,0.0,0.0666666666666666,495.0000000000005,18.6242774566474,0.0,1862.4277456647399,1367.4277456647394,false,false
219,S006,P0151,Groceries - Dairy #151,Groceries,SUP002,Supplier 2 Ltd,13.0,27.0,81.0,0.1,130.0,14.973684210526317,0.0,1497.3684210526317,1367.3684210526317,false,true
220,S007,P0109,Home Goods - Furniture #109,Home Goods,SUP029,Supplier 29 Ltd,11.0,13.0,39.0,0.0333333333333333,330.00000000000034,16.932960893854748,0.0,1693.2960893854747,1363.2960893854743,false,true
221,S003,P0187,Groceries - Meat #187,Groceries,SUP007,Supplier 7 Ltd,11.0,24.0,72.0,0.0333333333333333,330.00000000000034,16.917241379310344,0.0,1691.7241379310344,1361.724137931034,false,true
222,S004,P0073,Apparel - Shoes #73,Apparel,SUP025,Supplier 25 Ltd,49.0,22.0,0.0,0.0666666666666666,735.0000000000008,20.95,0.0,2095.0,1359.999999999999,false,false
223,S007,P0080,Apparel - Shirts #80,Apparel,SUP028,Supplier 28 Ltd,44.0,19.0,0.0,0.0666666666666666,660.0000000000007,20.16793893129771,0.0,2016.7938931297708,1356.7938931297701,false,false
224,S016,P0176,Groceries - Packaged #176,Groceries,SUP027,Supplier 27 Ltd,25.0,34.0,102.0,0.0333333333333333,750.0000000000008,21.058823529411764,0.0,2105.8823529411766,1355.8823529411757,false,true
225,S019,P0100,Apparel - Shoes #100,Apparel,SUP015,Supplier 15 Ltd,14.0,25.0,75.0,0.1666666666666666,84.00000000000003,14.352380952380951,0.0,1435.2380952380952,1351.2380952380952,false,true
226,S018,P0156,Groceries - Produce #156,Groceries,SUP029,Supplier 29 Ltd,46.0,20.0,0.0,0.1333333333333333,345.00000000000006,16.932960893854748,0.0,1693.2960893854747,1348.2960893854747,false,false
227,S003,P0077,Apparel - Shirts #77,Apparel,SUP024,Supplier 24 Ltd,24.0,18.0,0.0,0.1,240.0,15.845528455284551,0.0,1584.552845528455,1344.552845528455,false,false
228,S008,P0167,Groceries - Produce #167,Groceries,SUP001,Supplier 1 Ltd,24.0,36.0,108.0,0.0333333333333333,720.0000000000008,20.644736842105264,0.0,2064.4736842105262,1344.4736842105253,false,true
229,S007,P0166,Groceries - Meat #166,Groceries,SUP030,Supplier 30 Ltd,16.0,32.0,96.0,0.1,160.0,15.030534351145038,0.0,1503.0534351145038,1343.0534351145038,false,true
230,S015,P0194,Groceries - Dairy #194,Groceries,SUP021,Supplier 21 Ltd,30.0,25.0,0.0,0.0666666666666666,450.00000000000045,17.928571428571427,0.0,1792.8571428571427,1342.8571428571422,false,false
231,S012,P0066,Apparel - Accessories #66,Apparel,SUP020,Supplier 20 Ltd,56.0,22.0,0.0,0.1,560.0,19.015544041450777,0.0,1901.5544041450778,1341.5544041450778,false,false
232,S020,P0078,Apparel - Shoes #78,Apparel,SUP017,Supplier 17 Ltd,6.0,15.0,45.0,0.0333333333333333,180.0000000000002,15.206185567010309,0.0,1520.618556701031,1340.6185567010307,false,true
233,S007,P0155,Groceries - Dairy #155,Groceries,SUP013,Supplier 13 Ltd,28.0,37.0,111.0,0.0333333333333333,840.0000000000009,21.801136363636363,0.0,2180.1136363636365,1340.1136363636356,false,true
234,S009,P0185,Groceries - Meat #185,Groceries,SUP020,Supplier 20 Ltd,19.0,40.0,120.0,0.0333333333333333,570.0000000000006,19.015544041450777,0.0,1901.5544041450778,1331.5544041450771,false,true
235,S020,P0080,Apparel - Shirts #80,Apparel,SUP028,Supplier 28 Ltd,23.0,28.0,84.0,0.0333333333333333,690.0000000000007,20.16793893129771,0.0,2016.7938931297708,1326.7938931297701,false,true
236,S008,P0072,Apparel - Shirts #72,Apparel,SUP022,Supplier 22 Ltd,5.0,23.0,69.0,0.0333333333333333,150.00000000000017,14.748603351955309,0.0,1474.8603351955308,1324.8603351955305,false,true
237,S001,P0183,Groceries - Produce #183,Groceries,SUP024,Supplier 24 Ltd,18.0,31.0,93.0,0.0666666666666666,270.0000000000003,15.845528455284551,0.0,1584.552845528455,1314.5528455284548,false,true
238,S005,P0096,Apparel - Pants #96,Apparel,SUP009,Supplier 9 Ltd,24.0,16.0,0.0,0.1333333333333333,180.00000000000003,14.90990990990991,0.0,1490.990990990991,1310.990990990991,false,false
239,S018,P0141,Home Goods - Bedding #141,Home Goods,SUP009,Supplier 9 Ltd,6.0,19.0,57.0,0.0333333333333333,180.0000000000002,14.90990990990991,0.0,1490.990990990991,1310.9909909909907,false,true
240,S005,P0053,Apparel - Shoes #53,Apparel,SUP007,Supplier 7 Ltd,51.0,24.0,0.0,0.1333333333333333,382.50000000000006,16.917241379310344,0.0,1691.7241379310344,1309.2241379310344,false,false
241,S020,P0117,Home Goods - Bedding #117,Home Goods,SUP007,Supplier 7 Ltd,26.0,18.0,0.0,0.0666666666666666,390.0000000000004,16.917241379310344,0.0,1691.7241379310344,1301.724137931034,false,false
242,S011,P0085,Apparel - Shirts #85,Apparel,SUP020,Supplier 20 Ltd,40.0,28.0,0.0,0.0666666666666666,600.0000000000007,19.015544041450777,0.0,1901.5544041450778,1301.5544041450771,false,false
243,S007,P0170,Groceries - Dairy #170,Groceries,SUP017,Supplier 17 Ltd,22.0,22.0,66.0,0.1,220.0,15.206185567010309,0.0,1520.618556701031,1300.618556701031,false,true
244,S001,P0072,Apparel - Shirts #72,Apparel,SUP022,Supplier 22 Ltd,35.0,21.0,0.0,0.2,175.0,14.748603351955309,0.0,1474.8603351955308,1299.8603351955308,false,false
